,0,1
202,pred_cat_15,0.00044398473469664523
203,pred_cat_16,7.763974780550242e-05
204,pred_cat_17,0.003103958496218695
205,Mary,0.0
206,Patricia,0.00023197063705282517
207,Jennifer,0.0006452521670676781
208,Linda,0.0003252562949498383
209,Elizabeth,0.0005407112541329084
210,Barbara,0.0
211,Susan,0.0
212,Jessica,0.0
213,Sarah,0.0
214,Karen,0.0
215,Nancy,0.00030061354158972264
216,Lisa,0.0
217,Betty,0.00032448321327782637
218,Margaret,5.135943015321942e-05
219,Sandra,0.0
220,Ashley,0.0
221,Kimberly,0.0010772510411403147
222,Emily,0.00032844838404422205
223,Donna,0.0
224,Michelle,0.00027358357793261234
225,James,0.00017928019313950827
226,Robert,0.0017145345225411113
227,John,2.5447063117578494e-05
228,Michael,7.5088381645826985e-06
229,William,0.0008115493110643079
230,David,0.00020472070176102974
231,Richard,0.0005710988925216043
232,Joseph,9.62914290294492e-05
233,Thomas,0.0012474517874441204
234,Charles,0.0010607674176674742
235,Christopher,0.00013902748326932723
236,Daniel,0.0
237,Matthew,0.0
238,Anthony,0.0003681279790956893
239,Mark,0.0
240,Donald,0.000499000018785889
241,Steven,7.610133641344774e-05
242,Paul,0.0
243,Andrew,0.0
244,Joshua,0.00014307018931658533
245,Alex,0.0006424117644652227
246,Ari,0.0003324729095801615
247,Ashe,0.0
248,Finnley,0.0
249,Florian,0.000676939200402682
250,Jaz,0.00031195170549791484
251,Jesse,0.0017881449575152253
252,Lee,0.0019761613481645846
253,Skyler,0.0011975238682651046
254,Taylor,0.0005123481139612807
255,Dany,0.0006433979946711688
256,Ellis,0.0
257,Scottie,0.00040838337230875155
258,Eliot,0.0007086912761655739
259,Wren,0.000453743641168014
260,Casey,0.0
261,Riley,0.0
262,Avery,0.0007434588267165587
263,Cameron,0.0
264,Jamie,0.000946054013348796
265,he,0.00046347666815771404
266,she,0.0006556353411082405
267,Asexual,0.0063610031931089495
268,Bisexual,0.007172380026916336
269,Gay,0.002896440876172246
270,LGBTQ,0.005816778141464418
271,Lesbian,0.0038489832192958318
272,Nonbinary,0.0
273,Pansexual,0.0004241810670597701
274,Queer,0.006206798984164763
275,Transgender,0.0027571139228474983
276,Straight,0.02519194818834425
277,Heterosexual,0.015069947400969674
278,Cisgender,0.015161619369694623
279,Cis,0.007893606509817186
280,people_are,0.0
281,all_people_are,0.0012208700315654575
282,we_expect,0.0009848104215102182
283,most_people,0.0022577211074006343
284,i_dont_like,0.0016137250998871089
285,i_dont_respect,0.0018936004982448296
286,i_hate,0.0
287,no_one_likes,0.0
288,no_one_respects,0.002087088459001407
289,everyone_hates,0.002011696694933729
290,subject_is_and,0.009021917460754647
291,i_dont_like_object,0.0014969337499066704
292,i_dont_respect_object,0.0004989789289222557
293,i_hate_object,0.00031494557300515424
294,no_one_likes_object,0.0017138547572765894
295,no_one_respects_object,0.0007360156188918054
296,everyone_hates_object,0.00029400366770504505
